topic,alpha,word,weight
135,0.3333333333333333,鳳,241
135,0.3333333333333333,入,233
135,0.3333333333333333,仙,231
135,0.3333333333333333,皇,231
135,0.3333333333333333,仗,227
135,0.3333333333333333,闕,227
136,0.3333333333333333,邊,1216
136,0.3333333333333333,胡,1055
136,0.3333333333333333,塞,965
136,0.3333333333333333,馬,757
136,0.3333333333333333,關,736
136,0.3333333333333333,沙,731
136,0.3333333333333333,城,669
136,0.3333333333333333,漢,647
136,0.3333333333333333,河,612
136,0.3333333333333333,征,520
136,0.3333333333333333,戰,486
136,0.3333333333333333,隴,428
136,0.3333333333333333,戍,417
136,0.3333333333333333,北,395
136,0.3333333333333333,將,372
136,0.3333333333333333,西,357
136,0.3333333333333333,軍,351
136,0.3333333333333333,兵,321
136,0.3333333333333333,雁,306
136,0.3333333333333333,雪,302
137,0.3333333333333333,千,3613
137,0.3333333333333333,萬,3496
137,0.3333333333333333,里,2888
137,0.3333333333333333,一,1434
137,0.3333333333333333,三,727
137,0.3333333333333333,百,601
137,0.3333333333333333,年,370
137,0.3333333333333333,五,290
137,0.3333333333333333,風,285
137,0.3333333333333333,重,284
137,0.3333333333333333,盡,165
137,0.3333333333333333,十,159
137,0.3333333333333333,平,157
137,0.3333333333333333,山,135
137,0.3333333333333333,數,122
137,0.3333333333333333,載,116
137,0.3333333333333333,外,110
137,0.3333333333333333,日,85
137,0.3333333333333333,仞,80
137,0.3333333333333333,長,80
138,0.3333333333333333,人,1463
138,0.3333333333333333,塵,1403
138,0.3333333333333333,春,939
138,0.3333333333333333,新,909
138,0.3333333333333333,親,884
138,0.3333333333333333,身,875
138,0.3333333333333333,勤,597
138,0.3333333333333333,鄰,563
138,0.3333333333333333,殷,514
138,0.3333333333333333,頻,467
138,0.3333333333333333,津,450
138,0.3333333333333333,巾,365
138,0.3333333333333333,輪,336
138,0.3333333333333333,為,323
138,0.3333333333333333,濱,316
138,0.3333333333333333,辛,310
138,0.3333333333333333,真,270
138,0.3333333333333333,貧,266
138,0.3333333333333333,辰,236
138,0.3333333333333333,臣,210
139,0.3333333333333333,時,974
139,0.3333333333333333,已,653
139,0.3333333333333333,復,635
139,0.3333333333333333,此,611
139,0.3333333333333333,今,544
139,0.3333333333333333,悲,537
139,0.3333333333333333,何,534
139,0.3333333333333333,獨,509
139,0.3333333333333333,日,471
139,0.3333333333333333,傷,451
139,0.3333333333333333,心,434
139,0.3333333333333333,歎,393
139,0.3333333333333333,見,383
139,0.3333333333333333,故,351
139,0.3333333333333333,誰,327
139,0.3333333333333333,歲,314
139,0.3333333333333333,感,304
139,0.3333333333333333,苦,298
139,0.3333333333333333,長,296
139,0.3333333333333333,淚,295
140,0.3333333333333333,高,1270
140,0.3333333333333333,登,954
140,0.3333333333333333,臨,786
140,0.3333333333333333,雲,532
140,0.3333333333333333,遠,525
140,0.3333333333333333,望,470
140,0.3333333333333333,景,381
140,0.3333333333333333,清,353
140,0.3333333333333333,亭,352
140,0.3333333333333333,川,334
140,0.3333333333333333,層,326
140,0.3333333333333333,閣,306
140,0.3333333333333333,軒,292
140,0.3333333333333333,煙,239
140,0.3333333333333333,山,224
140,0.3333333333333333,危,220
140,0.3333333333333333,出,220
140,0.3333333333333333,憑,215
140,0.3333333333333333,遊,205
140,0.3333333333333333,步,205
141,0.3333333333333333,斷,1387
141,0.3333333333333333,江,956
141,0.3333333333333333,愁,812
141,0.3333333333333333,雨,805
141,0.3333333333333333,猿,730
141,0.3333333333333333,夢,648
141,0.3333333333333333,腸,643
141,0.3333333333333333,巴,598
141,0.3333333333333333,峽,537
141,0.3333333333333333,山,456
141,0.3333333333333333,蜀,444
141,0.3333333333333333,聲,433
141,0.3333333333333333,巫,417
141,0.3333333333333333,啼,413
141,0.3333333333333333,淚,402
141,0.3333333333333333,夜,363
141,0.3333333333333333,魂,360
141,0.3333333333333333,楚,299
141,0.3333333333333333,三,292
141,0.3333333333333333,杜,250
142,0.3333333333333333,之,2547
142,0.3333333333333333,兮,1652
142,0.3333333333333333,不,1274
142,0.3333333333333333,有,909
142,0.3333333333333333,其,867
142,0.3333333333333333,以,857
142,0.3333333333333333,我,744
142,0.3333333333333333,於,657
142,0.3333333333333333,為,634
142,0.3333333333333333,而,578
142,0.3333333333333333,如,487
142,0.3333333333333333,可,430
142,0.3333333333333333,爾,388
142,0.3333333333333333,何,373
142,0.3333333333333333,吾,334
142,0.3333333333333333,者,325
142,0.3333333333333333,與,314
142,0.3333333333333333,子,306
142,0.3333333333333333,天,279
142,0.3333333333333333,人,227
143,0.3333333333333333,馬,2767
143,0.3333333333333333,金,692
143,0.3333333333333333,車,622
143,0.3333333333333333,騎,597
143,0.3333333333333333,鞭,491
143,0.3333333333333333,長,463
143,0.3333333333333333,行,420
143,0.3333333333333333,出,381
143,0.3333333333333333,門,376
143,0.3333333333333333,白,369
143,0.3333333333333333,走,326
143,0.3333333333333333,青,321
143,0.3333333333333333,塵,317
143,0.3333333333333333,黃,296
143,0.3333333333333333,鞍,267
143,0.3333333333333333,少,257
143,0.3333333333333333,嘶,249
143,0.3333333333333333,蹄,245
143,0.3333333333333333,馳,234
143,0.3333333333333333,驅,225
144,0.3333333333333333,聲,1421
144,0.3333333333333333,曲,997
144,0.3333333333333333,弦,834
144,0.3333333333333333,聽,704
144,0.3333333333333333,琴,673
144,0.3333333333333333,音,564
144,0.3333333333333333,調,494
144,0.3333333333333333,彈,463
144,0.3333333333333333,管,444
144,0.3333333333333333,聞,417
144,0.3333333333333333,清,370
144,0.3333333333333333,玉,326
144,0.3333333333333333,歌,266
144,0.3333333333333333,一,264
144,0.3333333333333333,瑟,258
144,0.3333333333333333,奏,244
144,0.3333333333333333,鳴,240
144,0.3333333333333333,韻,232
144,0.3333333333333333,指,212
144,0.3333333333333333,唱,193
145,0.3333333333333333,人,1391
145,0.3333333333333333,事,1275
145,0.3333333333333333,是,1079
145,0.3333333333333333,世,1016
145,0.3333333333333333,無,844
145,0.3333333333333333,身,838
145,0.3333333333333333,間,802
145,0.3333333333333333,何,748
145,0.3333333333333333,閒,696
145,0.3333333333333333,塵,672
145,0.3333333333333333,一,571
145,0.3333333333333333,此,559
145,0.3333333333333333,心,533
145,0.3333333333333333,外,379
145,0.3333333333333333,自,341
145,0.3333333333333333,生,286
145,0.3333333333333333,知,285
145,0.3333333333333333,非,275
145,0.3333333333333333,了,227
145,0.3333333333333333,擾,220
146,0.3333333333333333,天,909
146,0.3333333333333333,聖,530
146,0.3333333333333333,萬,503
146,0.3333333333333333,大,489
146,0.3333333333333333,王,444
146,0.3333333333333333,臣,437
146,0.3333333333333333,國,422
146,0.3333333333333333,皇,418
146,0.3333333333333333,帝,411
146,0.3333333333333333,太,388
146,0.3333333333333333,德,329
146,0.3333333333333333,元,301
146,0.3333333333333333,賢,266
146,0.3333333333333333,功,249
146,0.3333333333333333,堯,238
146,0.3333333333333333,業,230
146,0.3333333333333333,武,227
146,0.3333333333333333,唐,222
146,0.3333333333333333,四,217
146,0.3333333333333333,正,213
147,0.3333333333333333,生,981
147,0.3333333333333333,死,849
147,0.3333333333333333,悲,793
147,0.3333333333333333,不,652
147,0.3333333333333333,哭,574
147,0.3333333333333333,骨,556
147,0.3333333333333333,哀,475
147,0.3333333333333333,何,452
147,0.3333333333333333,無,402
147,0.3333333333333333,傷,329
147,0.3333333333333333,古,329
147,0.3333333333333333,淚,311
147,0.3333333333333333,白,307
147,0.3333333333333333,泣,300
147,0.3333333333333333,人,296
147,0.3333333333333333,沒,292
147,0.3333333333333333,孤,265
147,0.3333333333333333,血,261
147,0.3333333333333333,埋,244
147,0.3333333333333333,復,242
148,0.3333333333333333,一,2135
148,0.3333333333333333,不,1206
148,0.3333333333333333,三,1112
148,0.3333333333333333,兩,1018
148,0.3333333333333333,百,979
148,0.3333333333333333,尺,718
148,0.3333333333333333,中,713
148,0.3333333333333333,得,505
148,0.3333333333333333,五,494
148,0.3333333333333333,來,442
148,0.3333333333333333,數,419
148,0.3333333333333333,雙,407
148,0.3333333333333333,見,375
148,0.3333333333333333,四,339
148,0.3333333333333333,相,327
148,0.3333333333333333,人,317
148,0.3333333333333333,下,300
148,0.3333333333333333,白,289
148,0.3333333333333333,上,276
148,0.3333333333333333,面,258
149,0.3333333333333333,無,1158
149,0.3333333333333333,非,999
149,0.3333333333333333,不,974
149,0.3333333333333333,有,929
149,0.3333333333333333,亦,916
149,0.3333333333333333,自,598
149,0.3333333333333333,道,591
149,0.3333333333333333,與,545
149,0.3333333333333333,可,497
149,0.3333333333333333,豈,480
149,0.3333333333333333,在,463
149,0.3333333333333333,此,436
149,0.3333333333333333,物,422
149,0.3333333333333333,所,421
149,0.3333333333333333,吾,392
149,0.3333333333333333,雖,387
149,0.3333333333333333,終,385
149,0.3333333333333333,然,369
149,0.3333333333333333,常,336
149,0.3333333333333333,得,329
150,0.3333333333333333,寒,1434
150,0.3333333333333333,難,1333
150,0.3333333333333333,蕭,998
150,0.3333333333333333,看,777
150,0.3333333333333333,長,721
150,0.3333333333333333,安,639
150,0.3333333333333333,殘,578
150,0.3333333333333333,干,529
150,0.3333333333333333,端,490
150,0.3333333333333333,闌,471
150,0.3333333333333333,條,441
150,0.3333333333333333,風,402
150,0.3333333333333333,易,325
150,0.3333333333333333,憑,307
150,0.3333333333333333,盤,294
150,0.3333333333333333,寬,279
150,0.3333333333333333,倚,279
150,0.3333333333333333,落,270
150,0.3333333333333333,歡,242
150,0.3333333333333333,盡,229
